date,fund,family,method,return,growth_of_one,drawdown
2022-01-07,Combined Equal Weight,Combined,equal_weight,-0.00557318587873274,1.4174681575284802,-0.07700637368223129
2022-01-10,Combined Equal Weight,Combined,equal_weight,-0.010468008645634554,1.4026300886005603,-0.08666827894239137
2022-01-11,Combined Equal Weight,Combined,equal_weight,0.014117589837793546,1.422431844885571,-0.07377423631865387
2022-01-12,Combined Equal Weight,Combined,equal_weight,0.01132489119099409,1.438540730755505,-0.06328483032666743
2022-01-13,Combined Equal Weight,Combined,equal_weight,-0.009911573013603521,1.424282529269579,-0.07256915112383466
2022-01-14,Combined Equal Weight,Combined,equal_weight,0.005830496410168116,1.4325868034435505,-0.06716176888878311
2022-01-18,Combined Equal Weight,Combined,equal_weight,-0.011533023635334368,1.416064745979768,-0.07792021425613227
2022-01-19,Combined Equal Weight,Combined,equal_weight,-0.010489090579142504,1.4012115145932558,-0.08759199264999595
2022-01-20,Combined Equal Weight,Combined,equal_weight,-0.016972195148548957,1.3774298793231852,-0.10307755940583896
2022-01-21,Combined Equal Weight,Combined,equal_weight,-0.030061223982015495,1.3360226512013302,-0.13004014578703604
2022-01-24,Combined Equal Weight,Combined,equal_weight,-0.0028541466834678063,1.332209446582366,-0.13252313881968825
2022-01-25,Combined Equal Weight,Combined,equal_weight,-0.002743071610998366,1.328555100669542,-0.1349026899707899
2022-01-26,Combined Equal Weight,Combined,equal_weight,-0.006530534848476082,1.3198789252864989,-0.1405522381012586
2022-01-27,Combined Equal Weight,Combined,equal_weight,-0.004293893754328957,1.3142115054127408,-0.14424261547824757
2022-01-28,Combined Equal Weight,Combined,equal_weight,0.018309617859772698,1.3382742158637646,-0.12857402478697577
2022-01-31,Combined Equal Weight,Combined,equal_weight,0.014107319571363013,1.35715367790107,-0.11628054007185895
2022-02-01,Combined Equal Weight,Combined,equal_weight,0.012964162723813271,1.3747480390226012,-0.10482385719115006
2022-02-02,Combined Equal Weight,Combined,equal_weight,0.0017817301239004546,1.377197469016501,-0.10322889489131049
2022-02-03,Combined Equal Weight,Combined,equal_weight,-0.005356465536997571,1.3698205582360738,-0.10803241841040034
2022-02-04,Combined Equal Weight,Combined,equal_weight,0.013733646897065199,1.388633190095229,-0.0957824506012196
2022-02-07,Combined Equal Weight,Combined,equal_weight,0.013688791888446367,1.4076419008438317,-0.08340480474561884
2022-02-08,Combined Equal Weight,Combined,equal_weight,0.0029371659880817295,1.4117763787583888,-0.08071261251327855
2022-02-09,Combined Equal Weight,Combined,equal_weight,0.013799729865727304,1.4312585114160692,-0.06802669489699176
2022-02-10,Combined Equal Weight,Combined,equal_weight,-0.0184836291489719,1.4048036598747449,-0.08525294384525739
2022-02-11,Combined Equal Weight,Combined,equal_weight,-0.018485411795621763,1.3788352857299635,-0.10216241986711072
2022-02-14,Combined Equal Weight,Combined,equal_weight,-0.006096454332451162,1.3704292793785384,-0.10763604567234941
2022-02-15,Combined Equal Weight,Combined,equal_weight,0.017944771341906928,1.3950213194372407,-0.09162277855817968
2022-02-16,Combined Equal Weight,Combined,equal_weight,-0.002943942595038024,1.3909144567539633,-0.09429698895274463
2022-02-17,Combined Equal Weight,Combined,equal_weight,-0.025669044392356868,1.3552110118175749,-0.11754551974960792
2022-02-18,Combined Equal Weight,Combined,equal_weight,-0.00830897428468353,1.3439505983700626,-0.12487781133341225
2022-02-22,Combined Equal Weight,Combined,equal_weight,0.001014526227730404,1.345314071500883,-0.12398997692054115
2022-02-23,Combined Equal Weight,Combined,equal_weight,-0.013019673685019413,1.3277985212860766,-0.135395341565842
2022-02-24,Combined Equal Weight,Combined,equal_weight,0.005844886592826032,1.3355593530611158,-0.1303418253896652
2022-02-25,Combined Equal Weight,Combined,equal_weight,0.028299068288828368,1.3733544383971759,-0.10573130931842956
2022-02-28,Combined Equal Weight,Combined,equal_weight,0.01498101230114734,1.3939286781326392,-0.09233425906279802
2022-03-01,Combined Equal Weight,Combined,equal_weight,-0.010226922298809879,1.379673077851294,-0.10161688606865449
2022-03-02,Combined Equal Weight,Combined,equal_weight,0.013323609703012582,1.3980553034583387,-0.08964718009485617
2022-03-03,Combined Equal Weight,Combined,equal_weight,-0.003943445898772509,1.3925421480056588,-0.09323710718894707
2022-03-04,Combined Equal Weight,Combined,equal_weight,-0.010092048189367153,1.3784885455422609,-0.10238820199952614
2022-03-07,Combined Equal Weight,Combined,equal_weight,-0.017769087077544533,1.3539940625411226,-0.11833794420002797
2022-03-08,Combined Equal Weight,Combined,equal_weight,-0.0005181088985887561,1.3532925461686838,-0.11879474115668587
2022-03-09,Combined Equal Weight,Combined,equal_weight,0.022753857325534494,1.3840851716839155,-0.09874392242245433
2022-03-10,Combined Equal Weight,Combined,equal_weight,-0.008283750117282968,1.3726197559806492,-0.10620970256078932
2022-03-11,Combined Equal Weight,Combined,equal_weight,-0.005725738540850366,1.3647604941418983,-0.11132731211427505
2022-03-14,Combined Equal Weight,Combined,equal_weight,-0.003629062472281809,1.359807693048955,-0.11455236081602294
2022-03-15,Combined Equal Weight,Combined,equal_weight,0.00866541709806582,1.371590993882383,-0.10687958770399619
2022-03-16,Combined Equal Weight,Combined,equal_weight,0.020116243438739863,1.399182252213704,-0.08891336007014206
2022-03-17,Combined Equal Weight,Combined,equal_weight,0.011785017412108273,1.4156716394187556,-0.07817618815462934
2022-03-18,Combined Equal Weight,Combined,equal_weight,0.007895695606537637,1.4268493517624143,-0.07089774793343995
2022-03-21,Combined Equal Weight,Combined,equal_weight,0.0070109715696001045,1.4368529520017228,-0.06438383845895002
2022-03-22,Combined Equal Weight,Combined,equal_weight,0.015103216163539686,1.4585540527310248,-0.05025302532509435
2022-03-23,Combined Equal Weight,Combined,equal_weight,-0.006049250070386996,1.4497308945248784,-0.05599828227849635
2022-03-24,Combined Equal Weight,Combined,equal_weight,0.013068632416285836,1.4686768946879574,-0.043661470829251536
2022-03-25,Combined Equal Weight,Combined,equal_weight,0.005595401879406856,1.4768947321447359,-0.03831037242578028
2022-03-28,Combined Equal Weight,Combined,equal_weight,0.0014474188611262036,1.4790324174359402,-0.03691840472027996
2022-03-29,Combined Equal Weight,Combined,equal_weight,0.012684810195777253,1.4977936629245168,-0.02470189748111018
2022-03-30,Combined Equal Weight,Combined,equal_weight,-0.0019830263042148015,1.4948234986926512,-0.026635939272856013
2022-03-31,Combined Equal Weight,Combined,equal_weight,-0.017306133656382425,1.468953883431575,-0.04348110780411907
2022-04-01,Combined Equal Weight,Combined,equal_weight,0.007345515668125022,1.4797441071980746,-0.0364549832946367
2022-04-04,Combined Equal Weight,Combined,equal_weight,0.0008953739066797082,1.4810690314602228,-0.03559225022876744
2022-04-05,Combined Equal Weight,Combined,equal_weight,-0.013658704065118675,1.4608395478594958,-0.04876481028099966
2022-04-06,Combined Equal Weight,Combined,equal_weight,-0.016328677696710422,1.43698596971589,-0.06429722310769037
2022-04-07,Combined Equal Weight,Combined,equal_weight,0.007364622930832038,1.4475688295397435,-0.05740612498054609
2022-04-08,Combined Equal Weight,Combined,equal_weight,-0.004348636173546209,1.441273879363909,-0.06150512280241882
2022-04-11,Combined Equal Weight,Combined,equal_weight,-0.023264955744011717,1.4077427063455077,-0.08333916458640211
2022-04-12,Combined Equal Weight,Combined,equal_weight,0.004007312985704973,1.4133839719731776,-0.07966581771716208
2022-04-13,Combined Equal Weight,Combined,equal_weight,0.013787966587576849,1.4328716629541605,-0.06697628076244133
2022-04-14,Combined Equal Weight,Combined,equal_weight,-0.005741101907638509,1.4246454007165732,-0.07233286501682812
2022-04-18,Combined Equal Weight,Combined,equal_weight,0.004428319975481327,1.430954186402544,-0.06822485811238466
2022-04-19,Combined Equal Weight,Combined,equal_weight,0.014011769138049194,1.4510043861095414,-0.05516903993568234
2022-04-20,Combined Equal Weight,Combined,equal_weight,-0.000765378509120579,1.4498938185357735,-0.05589219324726724
2022-04-21,Combined Equal Weight,Combined,equal_weight,-0.013784294691622685,1.4299080548695142,-0.0689060534762086
2022-04-22,Combined Equal Weight,Combined,equal_weight,-0.021214101715744404,1.39957383994935,-0.08865837516467823
2022-04-25,Combined Equal Weight,Combined,equal_weight,-0.0004408850273058631,1.3989567887987073,-0.0890601720418287
2022-04-26,Combined Equal Weight,Combined,equal_weight,-0.028544543537565997,1.3590242058336692,-0.11506253362108354
2022-04-27,Combined Equal Weight,Combined,equal_weight,0.0044478831711573215,1.3650689867279924,-0.11112643515685006
2022-04-28,Combined Equal Weight,Combined,equal_weight,0.016149437880903193,1.3871140835323037,-0.09677162673743855
2022-04-29,Combined Equal Weight,Combined,equal_weight,-0.03535914037351934,1.3380669219385992,-0.12870900557697507
2022-05-02,Combined Equal Weight,Combined,equal_weight,0.003043863419666624,1.342139814895354,-0.12605691479116587
2022-05-03,Combined Equal Weight,Combined,equal_weight,0.0035640299123010427,1.3469232413421313,-0.12294215549383292
2022-05-04,Combined Equal Weight,Combined,equal_weight,0.04177919186906608,1.4031966058750684,-0.08629938752794031
2022-05-05,Combined Equal Weight,Combined,equal_weight,-0.03567404621053816,1.353138905314611,-0.11889478539986553
2022-05-06,Combined Equal Weight,Combined,equal_weight,-0.001460422319947292,1.3511627510553006,-0.12018157112148953
2022-05-09,Combined Equal Weight,Combined,equal_weight,-0.05231015937226137,1.2804832122097347,-0.166205013354777
2022-05-10,Combined Equal Weight,Combined,equal_weight,0.002289456630839913,1.2834148229906077,-0.16429607589384088
2022-05-11,Combined Equal Weight,Combined,equal_weight,-0.026863850658016594,1.2489373588535033,-0.18674630130534708
2022-05-12,Combined Equal Weight,Combined,equal_weight,-0.006284836576940929,1.2410879916582729,-0.19185746789723568
2022-05-13,Combined Equal Weight,Combined,equal_weight,0.029710343488453375,1.277961142189835,-0.16784727568083413
2022-05-16,Combined Equal Weight,Combined,equal_weight,-0.00883745881756987,1.2666672132252776,-0.17520139111193334
2022-05-17,Combined Equal Weight,Combined,equal_weight,0.023522176558263535,1.2964619830553263,-0.155800332608658
2022-05-18,Combined Equal Weight,Combined,equal_weight,-0.03656835295238528,1.2490525036696098,-0.18667132400811093
2022-05-19,Combined Equal Weight,Combined,equal_weight,0.006398791311356195,1.2570449299775186,-0.18146700354289713
2022-05-20,Combined Equal Weight,Combined,equal_weight,-0.00472162270689022,1.2511096380925555,-0.18533180752530798
2022-05-23,Combined Equal Weight,Combined,equal_weight,0.010608109265878497,1.264381545837035,-0.17668971832410063
2022-05-24,Combined Equal Weight,Combined,equal_weight,0.005686548913250513,1.2715715133424488,-0.1720079241365685
2022-05-25,Combined Equal Weight,Combined,equal_weight,0.005888223167806836,1.279058810186835,-0.167132522012709
2022-05-26,Combined Equal Weight,Combined,equal_weight,0.004244669034147535,1.2844879915112886,-0.16359727521934786
2022-05-27,Combined Equal Weight,Combined,equal_weight,0.0115650685110863,1.2993431831347844,-0.15392422040440024
2022-05-31,Combined Equal Weight,Combined,equal_weight,-0.004450962361167224,1.2935598555324122,-0.15769007185407546
2022-06-01,Combined Equal Weight,Combined,equal_weight,-0.016220122078898155,1.2725781567593146,-0.17135244171687025
2022-06-02,Combined Equal Weight,Combined,equal_weight,0.016240133807354815,1.293244996305403,-0.15789509449121442
2022-06-03,Combined Equal Weight,Combined,equal_weight,-0.011271403291995531,1.2786683103966894,-0.16738679849537175
2022-06-06,Combined Equal Weight,Combined,equal_weight,0.004473021448710699,1.2843878211748805,-0.16366250178656183
2022-06-07,Combined Equal Weight,Combined,equal_weight,0.0065155047818208104,1.292756256165458,-0.15821334081773608
2022-06-08,Combined Equal Weight,Combined,equal_weight,-0.013009352302863545,1.2759383345872706,-0.1691644400308887
2022-06-09,Combined Equal Weight,Combined,equal_weight,-0.020680984995779597,1.2495506730341313,-0.18634693778057
2022-06-10,Combined Equal Weight,Combined,equal_weight,-0.030169260382236565,1.2118526534185656,-0.21089424887547203
2022-06-13,Combined Equal Weight,Combined,equal_weight,-0.054737652165409836,1.1455186844000111,-0.254088045002251
2022-06-14,Combined Equal Weight,Combined,equal_weight,-0.0034627853951064973,1.1415519990298493,-0.25667097802605243
2022-06-15,Combined Equal Weight,Combined,equal_weight,0.019983917419261744,1.164364679908255,-0.2418163522355845
2022-06-16,Combined Equal Weight,Combined,equal_weight,-0.041892255552994244,1.115586817180658,-0.2735783753638328
2022-06-17,Combined Equal Weight,Combined,equal_weight,0.0027328718837826135,1.1186355730272497,-0.27159315813009277
2022-06-21,Combined Equal Weight,Combined,equal_weight,0.018731182956851014,1.1395889406076651,-0.25794923630800537
2022-06-22,Combined Equal Weight,Combined,equal_weight,-0.008861850562642583,1.12949007371316,-0.2645251792857386
2022-06-23,Combined Equal Weight,Combined,equal_weight,0.010001614049097603,1.1407867975027257,-0.2571692439861254
2022-06-24,Combined Equal Weight,Combined,equal_weight,0.030300955456340234,1.1753537274390369,-0.2346607623365493
2022-06-27,Combined Equal Weight,Combined,equal_weight,-0.003708209546084801,1.1709952695269212,-0.23749880060364614
2022-06-28,Combined Equal Weight,Combined,equal_weight,-0.015119424936045182,1.153290494448845,-0.2490273802515638
2022-06-29,Combined Equal Weight,Combined,equal_weight,-0.006696225000566495,1.1455678018070008,-0.25405606188266416
2022-06-30,Combined Equal Weight,Combined,equal_weight,-0.007535848717859894,1.136934976156532,-0.2596773825523211
2022-07-01,Combined Equal Weight,Combined,equal_weight,0.00515536001289951,1.142796285269876,-0.25586075293368626
2022-07-05,Combined Equal Weight,Combined,equal_weight,-0.008417589662965285,1.1331766950721134,-0.2621246117675984
2022-07-06,Combined Equal Weight,Combined,equal_weight,0.0027449040675721625,1.136287156391695,-0.2600992146130777
2022-07-07,Combined Equal Weight,Combined,equal_weight,0.018122510900338784,1.1568795327693187,-0.24669035456473387
2022-07-08,Combined Equal Weight,Combined,equal_weight,-0.00439245447449261,1.151797992089157,-0.24999923288750447
2022-07-11,Combined Equal Weight,Combined,equal_weight,-0.01564164553513321,1.1337819761688201,-0.26173047903775626
2022-07-12,Combined Equal Weight,Combined,equal_weight,-0.007135968983798228,1.12569134315249,-0.26699874744102636
2022-07-13,Combined Equal Weight,Combined,equal_weight,0.004273844927175245,1.1305023733889874,-0.26386601375616403
2022-07-14,Combined Equal Weight,Combined,equal_weight,0.00039546183623718,1.1309494439334382,-0.26357490085824753
2022-07-15,Combined Equal Weight,Combined,equal_weight,0.01772329816929271,1.1509935981426664,-0.2505230192468073
2022-07-18,Combined Equal Weight,Combined,equal_weight,0.015313114732142499,1.1686188951669867,-0.23904619225143375
2022-07-19,Combined Equal Weight,Combined,equal_weight,0.025868757750962736,1.198849614269259,-0.2193612625391136
2022-07-20,Combined Equal Weight,Combined,equal_weight,-0.003828157409285748,1.194260229235775,-0.22234967050589993
2022-07-21,Combined Equal Weight,Combined,equal_weight,0.00855275720091389,1.2044744470111362,-0.2156986160505262
2022-07-22,Combined Equal Weight,Combined,equal_weight,-0.005418183269914843,1.1979483837133005,-0.21994810468761228
2022-07-25,Combined Equal Weight,Combined,equal_weight,-0.009139212362314906,1.1870000790354527,-0.2270771646124985
2022-07-26,Combined Equal Weight,Combined,equal_weight,-0.0033364259038047373,1.1830397412239404,-0.22965596438212765
2022-07-27,Combined Equal Weight,Combined,equal_weight,0.02792847365268602,1.2160802354667937,-0.20814143127987006
